"","year","Country","YearlyMean"
"24738",1926,"Fiji",24.6155
"24739",1926,"Finland",0.547416666666667
"24740",1926,"France",13.1828333333333
"24741",1926,"France (Europe)",10.8609166666667
"24742",1926,"French Guiana",25.889
"24743",1926,"French Polynesia",26.0315
"24744",1926,"Gabon",24.4484166666667
"24745",1926,"Gambia",28.08875
"24746",1926,"Gaza Strip",19.2913333333333
"24747",1926,"Georgia",8.17841666666667
"24748",1926,"Germany",8.7205
"24749",1926,"Ghana",27.17475
"24750",1926,"Greece",15.4333333333333
"24751",1926,"Greenland",-17.8526666666667
"24752",1926,"Grenada",26.8869166666667
"24753",1926,"Guadeloupe",26.4905
"24754",1926,"Guam",26.8430833333333
"24755",1926,"Guatemala",23.2823333333333
"24756",1926,"Guernsey",11.2979166666667
"24757",1926,"Guinea",25.7079166666667
"24758",1926,"Guinea Bissau",27.1454166666667
"24759",1926,"Guyana",26.1878333333333
"24760",1926,"Haiti",26.6529166666667
"24761",1926,"Honduras",24.94275
"24762",1926,"Hong Kong",22.5005
"24763",1926,"Hungary",10.4885
"24764",1926,"Iceland",2.12066666666667
"24765",1926,"India",23.8473333333333
"24766",1926,"Indonesia",25.7939166666667
"24767",1926,"Iran",17.5974166666667
"24768",1926,"Iraq",21.7236666666667
"24769",1926,"Ireland",9.8275
"24770",1926,"Isle Of Man",9.74425
"24771",1926,"Israel",19.6908333333333
"24772",1926,"Italy",13.1565
"24773",1926,"Jamaica",26.3829166666667
"24774",1926,"Japan",11.3024166666667
"24775",1926,"Jersey",11.2979166666667
"24776",1926,"Jordan",19.3521666666667
"24777",1926,"Kazakhstan",5.30666666666667
"24778",1926,"Kenya",23.9266666666667
"24779",1926,"Kingman Reef",27.1800833333333
"24780",1926,"Kiribati",26.7494166666667
"24781",1926,"Kuwait",24.9271666666667
"24782",1926,"Kyrgyzstan",3.45858333333333
"24783",1926,"Laos",23.6669166666667
"24784",1926,"Latvia",5.13608333333333
"24785",1926,"Lebanon",17.84175
"24786",1926,"Lesotho",13.8073333333333
"24787",1926,"Liberia",25.6564166666667
"24788",1926,"Libya",22.5481666666667
"24789",1926,"Liechtenstein",5.11391666666667
"24790",1926,"Lithuania",6.03316666666667
"24791",1926,"Luxembourg",9.65058333333333
"24792",1926,"Macau",22.2401666666667
"24793",1926,"Macedonia",11.0284166666667
"24794",1926,"Madagascar",23.0610833333333
"24795",1926,"Malawi",21.3646666666667
"24796",1926,"Malaysia",25.8831666666667
"24797",1926,"Mali",28.8213333333333
"24798",1926,"Malta",18.9086666666667
"24799",1926,"Martinique",26.3141666666667
"24800",1926,"Mauritania",28.2506666666667
"24801",1926,"Mauritius",23.691
"24802",1926,"Mayotte",26.52825
"24803",1926,"Mexico",20.6
"24804",1926,"Moldova",9.2865
"24805",1926,"Monaco",9.3935
"24806",1926,"Mongolia",-0.357833333333333
"24807",1926,"Montenegro",10.8735833333333
"24808",1926,"Montserrat",26.53325
"24809",1926,"Morocco",18.307
"24810",1926,"Mozambique",23.5663333333333
"24811",1926,"Namibia",20.8066666666667
"24812",1926,"Nepal",14.6616666666667
"24813",1926,"Netherlands",9.99716666666667
"24814",1926,"Netherlands (Europe)",9.60533333333333
"24815",1926,"New Caledonia",22.4246666666667
"24816",1926,"New Zealand",10.1195
"24817",1926,"Nicaragua",26.2615833333333
"24818",1926,"Niger",27.83325
"24819",1926,"Nigeria",27.0954166666667
"24820",1926,"Niue",24.7345833333333
"24821",1926,"North America",2.44233333333333
"24822",1926,"North Korea",6.44666666666667
"24823",1926,"Northern Mariana Islands",26.8430833333333
"24824",1926,"Norway",-0.0254166666666668
"24825",1926,"Oceania",21.5353333333333
"24826",1926,"Oman",27.0668333333333
"24827",1926,"Pakistan",20.2790833333333
"24828",1926,"Palau",27.2486666666667
"24829",1926,"Palestina",22.8986666666667
"24830",1926,"Palmyra Atoll",27.2121666666667
"24831",1926,"Panama",26.5414166666667
"24832",1926,"Papua New Guinea",24.7673333333333
"24833",1926,"Paraguay",24.0854166666667
"24834",1926,"Peru",20.1715
"24835",1926,"Philippines",26.2821666666667
"24836",1926,"Poland",8.03091666666667
"24837",1926,"Portugal",15.4253333333333
"24838",1926,"Puerto Rico",25.6620833333333
"24839",1926,"Qatar",26.7715833333333
"24840",1926,"Reunion",23.5114166666667
"24841",1926,"Romania",9.41208333333333
"24842",1926,"Russia",-5.3745
"24843",1926,"Rwanda",19.0695833333333
"24844",1926,"Saint Barthélemy",26.7705833333333
"24845",1926,"Saint Kitts And Nevis",26.0465
"24846",1926,"Saint Lucia",26.8528333333333
"24847",1926,"Saint Martin",26.7705833333333
"24848",1926,"Saint Pierre And Miquelon",3.67291666666667
"24849",1926,"Saint Vincent And The Grenadines",26.9946666666667
"24850",1926,"Samoa",26.2059166666667
"24851",1926,"San Marino",14.2885833333333
"24852",1926,"Sao Tome And Principe",26.0095833333333
"24853",1926,"Saudi Arabia",25.49975
"24854",1926,"Senegal",28.448
"24855",1926,"Serbia",10.66975
"24856",1926,"Seychelles",26.71475
"24857",1926,"Sierra Leone",26.2225
"24858",1926,"Singapore",26.6034166666667
"24859",1926,"Sint Maarten",26.7705833333333
"24860",1926,"Slovakia",8.26441666666667
"24861",1926,"Slovenia",10.266
"24862",1926,"Solomon Islands",26.27475
"24863",1926,"Somalia",26.9501666666667
"24864",1926,"South Africa",17.3293333333333
"24865",1926,"South America",22.1145
"24866",1926,"South Georgia And The South Sandwich Isla",0.5055
"24867",1926,"South Korea",11.3224166666667
"24868",1926,"Spain",14.2464166666667
"24869",1926,"Sri Lanka",27.25075
"24870",1926,"Sudan",27.0108333333333
"24871",1926,"Suriname",26.3888333333333
"24872",1926,"Svalbard And Jan Mayen",-7.81233333333333
"24873",1926,"Swaziland",18.9109166666667
"24874",1926,"Sweden",2.10316666666667
"24875",1926,"Switzerland",7.45666666666667
"24876",1926,"Syria",18.1338333333333
"24877",1926,"Taiwan",21.6004166666667
"24878",1926,"Tajikistan",4.03525
"24879",1926,"Tanzania",22.3383333333333
"24880",1926,"Thailand",26.2379166666667
"24881",1926,"Timor Leste",25.7038333333333
"24882",1926,"Togo",27.3521666666667
"24883",1926,"Tonga",22.8330833333333
"24884",1926,"Trinidad And Tobago",26.1863333333333
"24885",1926,"Tunisia",20.4175
"24886",1926,"Turkey",12.0495833333333
"24887",1926,"Turkmenistan",14.755
"24888",1926,"Turks And Caicas Islands",26.9908333333333
"24889",1926,"Uganda",22.65725
"24890",1926,"Ukraine",7.82083333333333
"24891",1926,"United Arab Emirates",27.78875
"24892",1926,"United Kingdom",8.83991666666667
"24893",1926,"United Kingdom (Europe)",9.04741666666667
"24894",1926,"United States",9.14025
"24895",1926,"Uruguay",17.87875
"24896",1926,"Uzbekistan",12.3658333333333
"24897",1926,"Venezuela",25.3915833333333
"24898",1926,"Vietnam",23.7284166666667
"24899",1926,"Virgin Islands",26.5780833333333
"24900",1926,"Western Sahara",23.2390833333333
"24901",1926,"Yemen",26.4979166666667
"24902",1926,"Zambia",21.1818333333333
"24903",1926,"Zimbabwe",21.0745
"24904",1927,"Åland",5.18725
"24905",1927,"Afghanistan",13.8445833333333
"24906",1927,"Africa",24.1898333333333
"24907",1927,"Albania",13.6184166666667
"24908",1927,"Algeria",23.3354166666667
"24909",1927,"American Samoa",26.8785
"24910",1927,"Andorra",11.49125
"24911",1927,"Angola",21.91625
"24912",1927,"Anguilla",26.53475
"24913",1927,"Antigua And Barbuda",26.37325
"24914",1927,"Argentina",14.7140833333333
"24915",1927,"Armenia",8.60958333333333
"24916",1927,"Aruba",27.81075
"24917",1927,"Asia",7.2905
"24918",1927,"Australia",21.3978333333333
"24919",1927,"Austria",6.50075
"24920",1927,"Azerbaijan",11.1918333333333
"24921",1927,"Bahamas",25.18725
"24922",1927,"Bahrain",25.74875
"24923",1927,"Baker Island",25.4780833333333
"24924",1927,"Bangladesh",24.7161666666667
"24925",1927,"Barbados",26.49675
"24926",1927,"Belarus",5.49458333333333
"24927",1927,"Belgium",9.41033333333333
"24928",1927,"Belize",25.0324166666667
"24929",1927,"Benin",27.27725
"24930",1927,"Bhutan",11.5433333333333
"24931",1927,"Bolivia",20.84175
"24932",1927,"Bonaire, Saint Eustatius And Saba",27.131
"24933",1927,"Bosnia And Herzegovina",11.3696666666667
"24934",1927,"Botswana",21.8988333333333
"24935",1927,"Brazil",24.7018333333333
"24936",1927,"British Virgin Islands",26.2750833333333
"24937",1927,"Bulgaria",11.27425
"24938",1927,"Burkina Faso",27.84975
"24939",1927,"Burma",23.5373333333333
"24940",1927,"Burundi",20.1974166666667
"24941",1927,"Côte D'Ivoire",26.03225
"24942",1927,"Cambodia",26.5224166666667
"24943",1927,"Cameroon",24.5958333333333
"24944",1927,"Canada",-5.35958333333333
"24945",1927,"Cape Verde",24.4865
"24946",1927,"Cayman Islands",26.9023333333333
"24947",1927,"Central African Republic",25.5666666666667
"24948",1927,"Chad",27.1488333333333
"24949",1927,"Chile",9.34075
"24950",1927,"China",6.66775
"24951",1927,"Christmas Island",25.5996666666667
"24952",1927,"Colombia",24.5445833333333
"24953",1927,"Comoros",25.2823333333333
"24954",1927,"Congo",24.6995833333333
"24955",1927,"Congo (Democratic Republic Of The)",23.9151666666667
"24956",1927,"Costa Rica",25.5564166666667
"24957",1927,"Croatia",12.0788333333333
"24958",1927,"Cuba",25.558
"24959",1927,"Curaçao",27.2766666666667
"24960",1927,"Cyprus",19.47375
"24961",1927,"Czech Republic",7.68775
"24962",1927,"Denmark",-17.3794166666667
"24963",1927,"Denmark (Europe)",7.56141666666667
"24964",1927,"Djibouti",28.5590833333333
"24965",1927,"Dominica",26.1341666666667
"24966",1927,"Dominican Republic",25.6445833333333
"24967",1927,"Ecuador",21.6903333333333
"24968",1927,"Egypt",22.97275
"24969",1927,"El Salvador",24.9463333333333
"24970",1927,"Equatorial Guinea",25.2718333333333
"24971",1927,"Eritrea",26.8835833333333
"24972",1927,"Estonia",4.64466666666667
"24973",1927,"Ethiopia",22.7765833333333
"24974",1927,"Europe",7.90275
"24975",1927,"Falkland Islands (Islas Malvinas)",5.82791666666667
"24976",1927,"Faroe Islands",6.429
"24977",1927,"Federated States Of Micronesia",27.1685833333333
"24978",1927,"Fiji",25.5160833333333
"24979",1927,"Finland",0.875083333333334
"24980",1927,"France",12.81975
"24981",1927,"France (Europe)",10.4633333333333
"24982",1927,"French Guiana",25.6235833333333
"24983",1927,"French Polynesia",26.118
"24984",1927,"Gabon",24.5504166666667
"24985",1927,"Gambia",27.5880833333333
"24986",1927,"Gaza Strip",19.5505833333333
"24987",1927,"Georgia",8.09925
"24988",1927,"Germany",8.08016666666667
"24989",1927,"Ghana",26.66625
"24990",1927,"Greece",15.77075
"24991",1927,"Greenland",-17.8926666666667
"24992",1927,"Grenada",26.89075
"24993",1927,"Guadeloupe",26.2850833333333
"24994",1927,"Guam",26.8944166666667
"24995",1927,"Guatemala",23.1335833333333
"24996",1927,"Guernsey",10.80175
"24997",1927,"Guinea",25.3859166666667
"24998",1927,"Guinea Bissau",26.73525
"24999",1927,"Guyana",25.8383333333333
"25000",1927,"Haiti",26.3688333333333
"25001",1927,"Honduras",24.7265833333333
"25002",1927,"Hong Kong",22.38725
"25003",1927,"Hungary",10.2194166666667
"25004",1927,"Iceland",1.92075
"25005",1927,"India",23.77375
"25006",1927,"Indonesia",25.6326666666667
"25007",1927,"Iran",17.5841666666667
"25008",1927,"Iraq",21.8869166666667
"25009",1927,"Ireland",9.41483333333333
"25010",1927,"Isle Of Man",9.20716666666667
"25011",1927,"Israel",20.0116666666667
"25012",1927,"Italy",13.4393333333333
"25013",1927,"Jamaica",26.2693333333333
"25014",1927,"Japan",11.7355
"25015",1927,"Jersey",10.80175
"25016",1927,"Jordan",19.6758333333333
"25017",1927,"Kazakhstan",5.04925
"25018",1927,"Kenya",23.9053333333333
"25019",1927,"Kingman Reef",26.9930833333333
"25020",1927,"Kiribati",26.6096666666667
"25021",1927,"Kuwait",25.0553333333333
"25022",1927,"Kyrgyzstan",3.44816666666667
"25023",1927,"Laos",23.55675
"25024",1927,"Latvia",5.05941666666667
"25025",1927,"Lebanon",18.0841666666667
"25026",1927,"Lesotho",13.9421666666667
"25027",1927,"Liberia",25.51875
"25028",1927,"Libya",22.7231666666667
"25029",1927,"Liechtenstein",4.86483333333333
"25030",1927,"Lithuania",5.53925
"25031",1927,"Luxembourg",9.15283333333333
"25032",1927,"Macau",22.1544166666667
"25033",1927,"Macedonia",11.3324166666667
"25034",1927,"Madagascar",22.42275
"25035",1927,"Malawi",20.9563333333333
"25036",1927,"Malaysia",25.7848333333333
"25037",1927,"Mali",28.314
"25038",1927,"Malta",19.293
"25039",1927,"Martinique",26.1341666666667
"25040",1927,"Mauritania",27.7824166666667
"25041",1927,"Mauritius",23.1718333333333
"25042",1927,"Mayotte",25.9545833333333
"25043",1927,"Mexico",20.9271666666667
"25044",1927,"Moldova",9.25191666666667
"25045",1927,"Monaco",9.35141666666667
"25046",1927,"Mongolia",-0.829166666666666
"25047",1927,"Montenegro",11.2471666666667
"25048",1927,"Montserrat",26.3218333333333
"25049",1927,"Morocco",17.8305
"25050",1927,"Mozambique",23.1764166666667
"25051",1927,"Namibia",21.0748333333333
"25052",1927,"Nepal",14.6559166666667
"25053",1927,"Netherlands",9.37183333333333
"25054",1927,"Netherlands (Europe)",8.97508333333333
"25055",1927,"New Caledonia",22.5316666666667
"25056",1927,"New Zealand",10.0464166666667
"25057",1927,"Nicaragua",25.9836666666667
"25058",1927,"Niger",27.5556666666667
"25059",1927,"Nigeria",26.9498333333333
"25060",1927,"Niue",25.5558333333333
"25061",1927,"North America",2.13825
"25062",1927,"North Korea",6.52941666666667
"25063",1927,"Northern Mariana Islands",26.8944166666667
"25064",1927,"Norway",-0.206416666666667
"25065",1927,"Oceania",21.2375833333333
"25066",1927,"Oman",26.61075
"25067",1927,"Pakistan",20.1921666666667
"25068",1927,"Palau",27.2971666666667
"25069",1927,"Palestina",23.2
"25070",1927,"Palmyra Atoll",27.0206666666667
"25071",1927,"Panama",26.2103333333333
"25072",1927,"Papua New Guinea",24.34425
"25073",1927,"Paraguay",23.4199166666667
"25074",1927,"Peru",19.8081666666667
"25075",1927,"Philippines",26.39675
"25076",1927,"Poland",7.29875
"25077",1927,"Portugal",14.62975
"25078",1927,"Puerto Rico",25.5156666666667
"25079",1927,"Qatar",26.6133333333333
"25080",1927,"Reunion",22.9754166666667
"25081",1927,"Romania",9.37825
"25082",1927,"Russia",-5.65691666666667
"25083",1927,"Rwanda",19.425
"25084",1927,"Saint Barthélemy",26.53475
"25085",1927,"Saint Kitts And Nevis",25.8290833333333
"25086",1927,"Saint Lucia",26.7363333333333
"25087",1927,"Saint Martin",26.53475
"25088",1927,"Saint Pierre And Miquelon",4.45641666666667
"25089",1927,"Saint Vincent And The Grenadines",26.9279166666667
"25090",1927,"Samoa",26.6165
"25091",1927,"San Marino",14.561
"25092",1927,"Sao Tome And Principe",26.1511666666667
"25093",1927,"Saudi Arabia",25.588
"25094",1927,"Senegal",28.0105833333333
"25095",1927,"Serbia",10.9014166666667
"25096",1927,"Seychelles",26.5308333333333
"25097",1927,"Sierra Leone",26.0989166666667
"25098",1927,"Singapore",26.44875
"25099",1927,"Sint Maarten",26.53475
"25100",1927,"Slovakia",7.74975
"25101",1927,"Slovenia",10.209
"25102",1927,"Solomon Islands",26.42375
"25103",1927,"Somalia",26.43075
"25104",1927,"South Africa",17.69375
"25105",1927,"South America",21.7844166666667
"25106",1927,"South Georgia And The South Sandwich Isla",0.363416666666667
"25107",1927,"South Korea",11.6979166666667
"25108",1927,"Spain",13.7883333333333
"25109",1927,"Sri Lanka",26.96775
"25110",1927,"Sudan",27.35625
"25111",1927,"Suriname",26.0855
"25112",1927,"Svalbard And Jan Mayen",-7.79683333333333
"25113",1927,"Swaziland",18.82525
"25114",1927,"Sweden",2.08983333333333
"25115",1927,"Switzerland",7.24358333333333
"25116",1927,"Syria",18.3021666666667
"25117",1927,"Taiwan",21.4529166666667
"25118",1927,"Tajikistan",3.96908333333333
"25119",1927,"Tanzania",22.0778333333333
"25120",1927,"Thailand",25.93675
"25121",1927,"Timor Leste",25.9905833333333
"25122",1927,"Togo",26.9321666666667
"25123",1927,"Tonga",23.765
"25124",1927,"Trinidad And Tobago",26.29225
"25125",1927,"Tunisia",20.6436666666667
"25126",1927,"Turkey",12.2039166666667
"25127",1927,"Turkmenistan",14.71
"25128",1927,"Turks And Caicas Islands",26.7411666666667
"25129",1927,"Uganda",23.2971666666667
"25130",1927,"Ukraine",7.58825
"25131",1927,"United Arab Emirates",27.4834166666667
"25132",1927,"United Kingdom",8.30333333333333
"25133",1927,"United Kingdom (Europe)",8.47125
"25134",1927,"United States",8.71933333333333
"25135",1927,"Uruguay",17.5146666666667
"25136",1927,"Uzbekistan",12.15375
"25137",1927,"Venezuela",24.87925
"25138",1927,"Vietnam",23.6224166666667
"25139",1927,"Virgin Islands",26.2750833333333
"25140",1927,"Western Sahara",22.8573333333333
"25141",1927,"Yemen",26.1079166666667
"25142",1927,"Zambia",21.06775
"25143",1927,"Zimbabwe",20.81125
"25144",1928,"Åland",4.87066666666667
"25145",1928,"Afghanistan",13.633
"25146",1928,"Africa",24.2169166666667
"25147",1928,"Albania",12.8970833333333
"25148",1928,"Algeria",23.1154166666667
"25149",1928,"American Samoa",26.6784166666667
"25150",1928,"Andorra",11.8493333333333
"25151",1928,"Angola",22.1115833333333
"25152",1928,"Anguilla",26.69775
"25153",1928,"Antigua And Barbuda",26.50675
"25154",1928,"Argentina",14.2059166666667
"25155",1928,"Armenia",7.54216666666667
"25156",1928,"Aruba",27.96325
"25157",1928,"Asia",7.21025
"25158",1928,"Australia",22.0190833333333
"25159",1928,"Austria",6.66383333333333
"25160",1928,"Azerbaijan",10.1091666666667
"25161",1928,"Bahamas",25.0128333333333
"25162",1928,"Bahrain",25.80175
"25163",1928,"Baker Island",25.2731666666667
"25164",1928,"Bangladesh",25.0240833333333
"25165",1928,"Barbados",26.5026666666667
"25166",1928,"Belarus",5.26691666666667
"25167",1928,"Belgium",9.882
"25168",1928,"Belize",24.9545
"25169",1928,"Benin",27.2656666666667
"25170",1928,"Bhutan",12.0559166666667
"25171",1928,"Bolivia",21.0486666666667
"25172",1928,"Bonaire, Saint Eustatius And Saba",27.2486666666667
"25173",1928,"Bosnia And Herzegovina",10.907
"25174",1928,"Botswana",21.9435833333333
"25175",1928,"Brazil",24.9389166666667
"25176",1928,"British Virgin Islands",26.4228333333333
"25177",1928,"Bulgaria",10.3374166666667
"25178",1928,"Burkina Faso",28.017
"25179",1928,"Burma",23.8463333333333
"25180",1928,"Burundi",20.2051666666667
"25181",1928,"Côte D'Ivoire",25.8353333333333
"25182",1928,"Cambodia",26.42525
"25183",1928,"Cameroon",24.4005833333333
"25184",1928,"Canada",-4.28641666666667
"25185",1928,"Cape Verde",24.1285
"25186",1928,"Cayman Islands",26.705
"25187",1928,"Central African Republic",25.54375
"25188",1928,"Chad",27.59575
"25189",1928,"Chile",9.09575
"25190",1928,"China",6.77466666666667
"25191",1928,"Christmas Island",25.8721666666667
"25192",1928,"Colombia",24.6746666666667
"25193",1928,"Comoros",25.60425
"25194",1928,"Congo",24.61525
"25195",1928,"Congo (Democratic Republic Of The)",23.98475
"25196",1928,"Costa Rica",25.60875
"25197",1928,"Croatia",11.7716666666667
"25198",1928,"Cuba",25.3635833333333
"25199",1928,"Curaçao",27.4133333333333
"25200",1928,"Cyprus",19.2775
"25201",1928,"Czech Republic",7.90783333333333
"25202",1928,"Denmark",-16.358
"25203",1928,"Denmark (Europe)",7.62066666666667
"25204",1928,"Djibouti",28.6124166666667
"25205",1928,"Dominica",26.1615833333333
"25206",1928,"Dominican Republic",25.6548333333333
"25207",1928,"Ecuador",21.82075
"25208",1928,"Egypt",23.1929166666667
"25209",1928,"El Salvador",24.9499166666667
"25210",1928,"Equatorial Guinea",24.83225
"25211",1928,"Eritrea",27.197
"25212",1928,"Estonia",4.69225
"25213",1928,"Ethiopia",22.8013333333333
"25214",1928,"Europe",7.84325
"25215",1928,"Falkland Islands (Islas Malvinas)",5.73508333333333
"25216",1928,"Faroe Islands",6.74908333333333
"25217",1928,"Federated States Of Micronesia",26.8199166666667
"25218",1928,"Fiji",25.0543333333333
"25219",1928,"Finland",1.17275
"25220",1928,"France",13.2965
"25221",1928,"France (Europe)",11.0043333333333
"25222",1928,"French Guiana",25.8278333333333
"25223",1928,"French Polynesia",26.1358333333333
"25224",1928,"Gabon",24.2934166666667
"25225",1928,"Gambia",27.2544166666667
"25226",1928,"Gaza Strip",19.76825
"25227",1928,"Georgia",7.10625
"25228",1928,"Germany",8.37158333333333
"25229",1928,"Ghana",26.7190833333333
"25230",1928,"Greece",15.0025833333333
"25231",1928,"Greenland",-16.8511666666667
"25232",1928,"Grenada",26.79475
"25233",1928,"Guadeloupe",26.3903333333333
"25234",1928,"Guam",26.85225
"25235",1928,"Guatemala",23.11225
"25236",1928,"Guernsey",11.3690833333333
"25237",1928,"Guinea",25.2973333333333
"25238",1928,"Guinea Bissau",26.5935
"25239",1928,"Guyana",25.9446666666667
"25240",1928,"Haiti",26.38525
"25241",1928,"Honduras",24.6835
"25242",1928,"Hong Kong",23.0043333333333
"25243",1928,"Hungary",9.85416666666667
"25244",1928,"Iceland",2.50708333333333
"25245",1928,"India",24.139
"25246",1928,"Indonesia",25.70225
"25247",1928,"Iran",17.18875
"25248",1928,"Iraq",21.7915
"25249",1928,"Ireland",9.61941666666667
"25250",1928,"Isle Of Man",9.47491666666667
"25251",1928,"Israel",20.1848333333333
"25252",1928,"Italy",13.2211666666667
"25253",1928,"Jamaica",26.2278333333333
"25254",1928,"Japan",12.0579166666667
"25255",1928,"Jersey",11.3690833333333
"25256",1928,"Jordan",19.8639166666667
"25257",1928,"Kazakhstan",4.15783333333333
"25258",1928,"Kenya",23.9824166666667
"25259",1928,"Kingman Reef",27.0153333333333
"25260",1928,"Kiribati",26.6326666666667
"25261",1928,"Kuwait",25.0241666666667
"25262",1928,"Kyrgyzstan",2.51958333333333
"25263",1928,"Laos",23.5638333333333
"25264",1928,"Latvia",5.06958333333333
"25265",1928,"Lebanon",18.1745833333333
"25266",1928,"Lesotho",13.66125
"25267",1928,"Liberia",25.3041666666667
"25268",1928,"Libya",22.7720833333333
"25269",1928,"Liechtenstein",5.19366666666667
"25270",1928,"Lithuania",5.55833333333333
"25271",1928,"Luxembourg",9.6045
"25272",1928,"Macau",22.8076666666667
"25273",1928,"Macedonia",10.5079166666667
"25274",1928,"Madagascar",22.68375
"25275",1928,"Malawi",21.2244166666667
"25276",1928,"Malaysia",25.763
"25277",1928,"Mali",28.2535833333333
"25278",1928,"Malta",18.93575
"25279",1928,"Martinique",26.1615833333333
"25280",1928,"Mauritania",27.36275
"25281",1928,"Mauritius",23.3675
"25282",1928,"Mayotte",26.2979166666667
"25283",1928,"Mexico",20.7700833333333
"25284",1928,"Moldova",8.3295
"25285",1928,"Monaco",9.5725
"25286",1928,"Mongolia",-1.02108333333333
"25287",1928,"Montenegro",10.5601666666667
"25288",1928,"Montserrat",26.4461666666667
"25289",1928,"Morocco",17.6433333333333
"25290",1928,"Mozambique",23.52125
"25291",1928,"Namibia",20.5513333333333
"25292",1928,"Nepal",15.2328333333333
"25293",1928,"Netherlands",9.72116666666667
"25294",1928,"Netherlands (Europe)",9.32966666666667
"25295",1928,"New Caledonia",22.61875
"25296",1928,"New Zealand",11.0085
"25297",1928,"Nicaragua",25.9801666666667
"25298",1928,"Niger",27.7836666666667
"25299",1928,"Nigeria",26.9661666666667
"25300",1928,"Niue",25.2638333333333
"25301",1928,"North America",2.71408333333333
"25302",1928,"North Korea",6.51525
"25303",1928,"Northern Mariana Islands",26.85225
"25304",1928,"Norway",-0.0810000000000001
"25305",1928,"Oceania",21.82975
"25306",1928,"Oman",26.709
"25307",1928,"Pakistan",20.5724166666667
"25308",1928,"Palau",27.3038333333333
"25309",1928,"Palestina",23.26425
"25310",1928,"Palmyra Atoll",27.0468333333333
"25311",1928,"Panama",26.2769166666667
"25312",1928,"Papua New Guinea",24.3405
"25313",1928,"Paraguay",23.3415
"25314",1928,"Peru",19.9713333333333
"25315",1928,"Philippines",26.4236666666667
"25316",1928,"Poland",7.34741666666667
"25317",1928,"Portugal",14.7553333333333
"25318",1928,"Puerto Rico",25.54675
"25319",1928,"Qatar",26.6569166666667
"25320",1928,"Reunion",23.15975
"25321",1928,"Romania",8.47333333333333
"25322",1928,"Russia",-5.77225
"25323",1928,"Rwanda",19.4140833333333
"25324",1928,"Saint Barthélemy",26.69775
"25325",1928,"Saint Kitts And Nevis",25.9235
"25326",1928,"Saint Lucia",26.6869166666667
"25327",1928,"Saint Martin",26.69775
"25328",1928,"Saint Pierre And Miquelon",4.23108333333333
"25329",1928,"Saint Vincent And The Grenadines",26.8315833333333
"25330",1928,"Samoa",26.3895
"25331",1928,"San Marino",14.3095833333333
"25332",1928,"Sao Tome And Principe",25.8244166666667
"25333",1928,"Saudi Arabia",25.7235
"25334",1928,"Senegal",27.7210833333333
"25335",1928,"Serbia",10.18475
"25336",1928,"Seychelles",26.71325
"25337",1928,"Sierra Leone",26.02025
"25338",1928,"Singapore",26.5814166666667
"25339",1928,"Sint Maarten",26.69775
"25340",1928,"Slovakia",7.61725
"25341",1928,"Slovenia",10.06125
"25342",1928,"Solomon Islands",26.5585
"25343",1928,"Somalia",26.6375833333333
"25344",1928,"South Africa",17.2666666666667
"25345",1928,"South America",21.849
"25346",1928,"South Georgia And The South Sandwich Isla",0.464833333333333
"25347",1928,"South Korea",11.7359166666667
"25348",1928,"Spain",13.9776666666667
"25349",1928,"Sri Lanka",27.1358333333333
"25350",1928,"Sudan",27.59425
"25351",1928,"Suriname",26.2343333333333
"25352",1928,"Svalbard And Jan Mayen",-7.5335
"25353",1928,"Swaziland",18.888
"25354",1928,"Sweden",2.04466666666667
"25355",1928,"Switzerland",7.54908333333333
"25356",1928,"Syria",18.211
"25357",1928,"Taiwan",21.8805
"25358",1928,"Tajikistan",3.38166666666667
"25359",1928,"Tanzania",22.2578333333333
"25360",1928,"Thailand",25.9788333333333
"25361",1928,"Timor Leste",26.0413333333333
"25362",1928,"Togo",26.91
"25363",1928,"Tonga",23.3879166666667
"25364",1928,"Trinidad And Tobago",26.171
"25365",1928,"Tunisia",20.25375
"25366",1928,"Turkey",11.5353333333333
"25367",1928,"Turkmenistan",13.6966666666667
"25368",1928,"Turks And Caicas Islands",26.74
"25369",1928,"Uganda",23.1734166666667
"25370",1928,"Ukraine",6.79691666666667
"25371",1928,"United Arab Emirates",27.531
"25372",1928,"United Kingdom",8.59641666666667
"25373",1928,"United Kingdom (Europe)",8.78716666666667
"25374",1928,"United States",8.876
"25375",1928,"Uruguay",17.17525
"25376",1928,"Uzbekistan",11.16675
"25377",1928,"Venezuela",25.0260833333333
"25378",1928,"Vietnam",23.55575
"25379",1928,"Virgin Islands",26.4228333333333
"25380",1928,"Western Sahara",22.2983333333333
"25381",1928,"Yemen",26.19075
"25382",1928,"Zambia",21.3255
"25383",1928,"Zimbabwe",21.3390833333333
"25384",1929,"Åland",5.06475
"25385",1929,"Afghanistan",13.48175
"25386",1929,"Africa",23.9718333333333
"25387",1929,"Albania",12.023
"25388",1929,"Algeria",22.6720833333333
"25389",1929,"American Samoa",26.5779166666667
"25390",1929,"Andorra",11.31925
"25391",1929,"Angola",21.8641666666667
"25392",1929,"Anguilla",26.3865833333333
"25393",1929,"Antigua And Barbuda",26.16225
"25394",1929,"Argentina",14.7674166666667
"25395",1929,"Armenia",7.87475
"25396",1929,"Aruba",27.7984166666667
"25397",1929,"Asia",6.85433333333333
"25398",1929,"Australia",21.10125
